,Unnamed: 0,X,Y,name,qs_id,gn_id,woe_id,gn_pop,placetype,gn_fcode,name_adm1,gn_country,woe_adm0,name_adm0,photos,photos_all,photos_1k,photos_9k,photos_sr,photos_9r,pop_sr,aaroncc,actionplan,_placetype,_newplan,wof_id,_joinme,_joinme2,wk:page,wordcount
37,50037,108.86389,25.78194,Darong,1033288,1813614.0,,1171.0,,PPL,,CN,,,,,,,0,0,3,CN,10.0,locality,import,,,,Zu Mao,246
38,50038,113.5702,22.25451,Jida,1039331,6895500.0,,0.0,,PPLA4,,CN,,,,,,,0,0,0,CN,10.0,locality,import,,,,Jida,41
39,50039,118.93333,39.43333,Leting Xian,1062520,1804141.0,,0.0,,ADM3,,CN,,,,,,,0,0,0,CN,10.0,localadmin,import,,,,Li Jue (Han dynasty),1754
40,50040,103.56336,29.26268,Leshan Shi,1062522,1804151.0,,0.0,,ADM2,,CN,,,,,,,0,0,0,CN,10.0,county,import,,leshan shi_county_CN,leshan shi_county_CN_104_29,List of administrative divisions of Sichuan,146
41,50041,106.71207,29.62056,Jiangbei Qu,1062525,1806413.0,,0.0,,ADM3,,CN,,,,,,,0,0,0,CN,10.0,localadmin,import,,,,"Jiangbei District, Chongqing",157
42,50042,119.67425,32.5403,Jiangdu Shi,1062526,1806387.0,,0.0,,ADM3,,CN,,,,,,,0,0,0,CN,10.0,localadmin,import,,,,List of administrative divisions of Jiangsu,162
43,50043,123.55063,40.45742,Chaoyang,1063856,7920235.0,,0.0,,PPLA4,,CN,,,,,,,0,0,0,CN,10.0,locality,import,,,,Chaoyang,95
45,50045,114.93333,36.35,Wei Xian,903660,1791591.0,,0.0,,ADM3,,CN,,,,,,,0,0,0,CN,10.0,localadmin,import,,,,"Wei County, Handan",164
46,50046,86.15,41.73333,Bayingolin Mongol Zizhizhou,1151772,1529604.0,,0.0,,ADM2,,CN,,,,,,,0,0,0,CN,10.0,county,import,,bayingolin mongol zizhizhou_county_CN,bayingolin mongol zizhizhou_county_CN_86_42,Bayingolin Mongol Autonomous Prefecture,328
47,50047,113.83901,31.68376,Guangshui Shi,1153566,6642416.0,,0.0,,ADM3,,CN,,,,,,,0,0,0,CN,10.0,localadmin,import,,,,List of administrative divisions of Hubei,142
48,50048,104.07997,30.65835,Jinjiang Qu,1153567,6642922.0,,0.0,,ADM3,,CN,,,,,,,0,0,0,CN,10.0,localadmin,import,,,,Qingyang District,140
49,50049,105.49659,36.98507,Zhongwei Shi,1153568,6643239.0,,0.0,,ADM2,,CN,,,,,,,0,0,0,CN,10.0,county,import,,zhongwei shi_county_CN,zhongwei shi_county_CN_105_37,List of administrative divisions of Ningxia,137
50,50050,106.24021,38.47477,Jinfeng Qu,1153569,6643241.0,,0.0,,ADM3,,CN,,,,,,,0,0,0,CN,10.0,localadmin,import,,,,Jinfeng District,187
51,50051,130.31816,47.34418,Dongshan Qu,1153570,6643252.0,,0.0,,ADM3,,CN,,,,,,,0,0,0,CN,10.0,localadmin,import,,,,"Dongshan District, Tainan",186
52,50052,131.3965,46.58032,Baoshan Qu,1153571,6643262.0,,0.0,,ADM3,,CN,,,,,,,0,0,0,CN,10.0,localadmin,import,,,,"Baoshan District, Shuangyashan",127
53,50053,105.8236,32.24388,Guangyuan Shi,1153572,6643372.0,,0.0,,ADM2,,CN,,,,,,,0,0,0,CN,10.0,county,import,,guangyuan shi_county_CN,guangyuan shi_county_CN_106_32,List of administrative divisions of Sichuan,146
54,50054,104.94912,30.19944,Ziyang Shi,1153573,6643383.0,,0.0,,ADM3,,CN,,,,,,,0,0,0,CN,10.0,localadmin,import,,,,List of administrative divisions of Sichuan,146
55,50055,120.12996,47.19195,Arxan Shi,1153574,6643414.0,,0.0,,ADM3,,CN,,,,,,,0,0,0,CN,10.0,localadmin,import,,,,Erenhot,710
56,50056,121.5609,29.89272,Jiangbei Qu,1153560,6607401.0,,0.0,,ADM3,,CN,,,,,,,0,0,0,CN,10.0,localadmin,import,,,,"Jiangbei District, Chongqing",157
57,50057,121.11588,31.14967,Xiayang,1154957,7845495.0,,0.0,,PPLA3,,CN,,,,,,,0,0,0,CN,10.0,locality,import,,,,Xiayang,78
58,50058,93.3,29.9,Xarlung,1155659,8059137.0,,0.0,,PPLA3,,CN,,,,,,,0,0,0,CN,10.0,locality,import,,,,Xarlung,63
59,50059,86.88333,47.71667,Burqin Xian,1151768,1529572.0,,0.0,,ADM3,,CN,,,,,,,0,0,0,CN,10.0,localadmin,import,,,,Burqin County,362
60,50060,114.76889,37.74639,Zhao Xian,1152035,1784829.0,,0.0,,ADM3,,CN,,,,,,,0,0,0,CN,10.0,localadmin,import,,,,Zhao County,298
61,50061,113.78959,31.03687,Yunmeng Xian,1152036,1785696.0,,0.0,,ADM3,,CN,,,,,,,0,0,0,CN,10.0,localadmin,import,,,,Yunmeng County,194
62,50062,111.80472,22.87832,Yunfu Shi,1152037,1785723.0,,0.0,,ADM2,,CN,,,,,,,0,0,0,CN,10.0,county,import,,yunfu shi_county_CN,yunfu shi_county_CN_112_23,Guangdong,4566
63,50063,124.39722,44.88778,Songyuan Shi,1153505,6587798.0,,0.0,,ADM2,,CN,,,,,,,0,0,0,CN,10.0,county,import,,songyuan shi_county_CN,songyuan shi_county_CN_124_45,Jilin,2970
64,50064,114.04989,22.63636,Bantian,1153925,7001367.0,,0.0,,PPLA4,,CN,,,,,,,0,0,0,CN,10.0,locality,import,,,,Bantian Station,67
65,50065,129.41667,44.58333,Hailin,137778,2037075.0,,85578.0,,PPL,,CN,,,,,,,0,0,8,CN,10.0,locality,import,,,,Hailin,580
66,50066,110.67694,27.08778,Zhushi,136209,1783964.0,,2130.0,,PPL,,CN,,,,,,,0,0,4,CN,10.0,locality,import,,,,East Japan Railway Company,1331
67,50067,109.64306,26.33472,Xianxi,136365,1790357.0,,2910.0,,PPL,,CN,,,,,,,0,0,4,CN,10.0,locality,import,,,,Xianxi,30
68,50068,110.36472,26.84,Tangjiafang,136425,1793401.0,,1450.0,,PPL,,CN,,,,,,,0,0,3,CN,10.0,locality,import,,,,Qianshan District,114
69,50069,110.34472,26.495,Jiangfang,136658,1806359.0,,1120.0,,PPL,,CN,,,,,,,0,0,3,CN,10.0,locality,import,,,,Fucheng County,72
71,50071,120.52889,36.21972,Beizhai,137279,1941563.0,,1850.0,,PPL,,CN,,,,,,,0,0,3,CN,10.0,locality,import,,,,Laoshan District,690
72,50072,114.63333,33.63333,Zhoukou,558954,1784130.0,,377061.0,,PPL,,CN,,,,,,,0,0,10,CN,10.0,locality,import,,,,Zhoukou,696
73,50073,111.82752,31.78394,Nanzhang Chengguanzhen,1033156,1799574.0,,83604.0,,PPLA3,,CN,,,,,,,0,0,8,CN,10.0,locality,import,,,,Chengguan Town,1275
74,50074,117.18056,39.36611,Meichang,1033170,1800886.0,,4009.0,,PPL,,CN,,,,,,,0,0,4,CN,10.0,locality,import,,,,Wuqing District,184
75,50075,117.13311,39.20947,Mazhuang,1033171,1800898.0,,1487.0,,PPL,,CN,,,,,,,0,0,3,CN,10.0,locality,import,,,,"Mazhuang Township, Xinji",60
77,50077,116.28988,23.03845,Huicheng,562607,1806881.0,,125919.0,,PPLA3,,CN,,,,,,,0,0,9,CN,10.0,locality,import,,,,Huicheng District,137
78,50078,110.53583,26.91361,Huayuan,562608,1806978.0,,1540.0,,PPL,,CN,,,,,,,0,0,3,CN,10.0,locality,import,,,,Huayuan,77
79,50079,108.93861,27.71222,Bapan,564058,1816881.0,,610.0,,PPL,,CN,,,,,,,0,0,2,CN,10.0,locality,import,,,,Dabgram-Phulbari (Vidhan Sabha constituency),196
81,50081,117.26278,39.99111,Bangjun,564067,1817090.0,,7052.0,,PPL,,CN,,,,,,,0,0,5,CN,10.0,locality,import,,,,Andie Chen,321
82,50082,115.03333,33.43333,槐店,1306707,1807695.0,2172764.0,89978.0,Town,PPL,河南省,CN,23424781.0,中國,,,,,0,0,8,CN,10.0,locality,import,,,,Lion dance,7334
83,50083,111.61667,33.98083,Luanchuan Xian,903680,1802201.0,,0.0,,ADM3,,CN,,,,,,,0,0,0,CN,10.0,localadmin,import,,,,Luanchuan County,60
84,50084,102.06762,29.78624,Luding Xian,903679,1802142.0,,0.0,,ADM3,,CN,,,,,,,0,0,0,CN,10.0,localadmin,import,,,,Luding County,190
85,50085,117.49139,36.75833,Zhangqiu Shi,276551,1785093.0,,0.0,,ADM3,,CN,,,,,,,0,0,0,CN,10.0,localadmin,import,,,,List of administrative divisions of Shandong,126
86,50086,110.67639,27.93722,Qiaojiang,561164,1798176.0,,3290.0,,PPL,,CN,,,,,,,0,0,4,CN,10.0,locality,import,,,,Yue Prefecture (Hunan),127
87,50087,117.03314,39.19883,Qingguang,561161,1797905.0,,7448.0,,PPLA4,,CN,,,,,,,0,0,5,CN,10.0,locality,import,,,,Wei Qingguang,103
88,50088,123.63333,47.20417,Hulan Ergi,571405,2036670.0,,265344.0,,PPL,,CN,,,,,,,0,0,10,CN,10.0,locality,import,,,,Fularji District,42
89,50089,104.81404,29.78039,Zizhong Xian,1027458,1783668.0,,0.0,,ADM3,,CN,,,,,,,0,0,0,CN,10.0,localadmin,import,,,,Neijiang,261
90,50090,110.69763,30.91876,Zigui Xian,1027459,1783743.0,,0.0,,ADM3,,CN,,,,,,,0,0,0,CN,10.0,localadmin,import,,,,Zigui County,294
91,50091,105.90585,31.3085,Nanbu Xian,1027610,1800173.0,,0.0,,ADM3,,CN,,,,,,,0,0,0,CN,10.0,localadmin,import,,,,Nanbu County,42
92,50092,118.40749,24.99583,Nan’an Shi,1027611,1800195.0,,0.0,,ADM3,,CN,,,,,,,0,0,0,CN,10.0,localadmin,import,,,,History of the Southern Dynasties,133
93,50093,112.89161,23.15486,Sanshui,372033,1789273.0,,153714.0,,PPL,,CN,,,,,,,0,0,9,CN,10.0,locality,import,,,,Sanshui District,426
94,50094,111.31147,23.48199,Wuzhou Shi,372046,1790838.0,,0.0,,ADM2,,CN,,,,,,,0,0,0,CN,10.0,county,import,,wuzhou shi_county_CN,wuzhou shi_county_CN_111_23,Direct-controlled municipalities of China,691
95,50095,121.4075,28.3982,Wenling Shi,372047,1791462.0,,0.0,,ADM3,,CN,,,,,,,0,0,0,CN,10.0,localadmin,import,,,,Wenling,550
96,50096,103.82125,30.71634,Wenjiang Qu,372049,1791482.0,,0.0,,ADM3,,CN,,,,,,,0,0,0,CN,10.0,localadmin,import,,,,Wenjiang District,107
97,50097,121.995,37.19083,Wendeng Shi,372050,1791526.0,,0.0,,ADM3,,CN,,,,,,,0,0,0,CN,10.0,localadmin,import,,,,List of administrative divisions of Shandong,126
98,50098,104.6026,29.59249,Weiyuan Xian,372052,1791571.0,,0.0,,ADM3,,CN,,,,,,,0,0,0,CN,10.0,localadmin,import,,,,Dingxi,276
99,50099,107.58113,36.23598,Qingyang Shi,372114,1797652.0,,0.0,,ADM2,,CN,,,,,,,0,0,0,CN,10.0,county,import,,qingyang shi_county_CN,qingyang shi_county_CN_108_36,List of administrative divisions of Gansu,122
100,50100,120.13481,28.20533,Qingtian Xian,372131,1797696.0,,0.0,,ADM3,,CN,,,,,,,0,0,0,CN,10.0,localadmin,import,,,,Lishui,1938
101,50101,118.13659,25.36205,Yongchun Xian,1027474,1786369.0,,0.0,,ADM3,,CN,,,,,,,0,0,0,CN,10.0,localadmin,import,,,,List of administrative divisions of Fujian,294
102,50102,118.54472,24.72585,Jinjiang Shi,1027660,1805497.0,,0.0,,ADM3,,CN,,,,,,,0,0,0,CN,10.0,localadmin,import,,,,Quanzhou,2698
103,50103,113.12438,31.13723,Jingshan Xian,1027661,1805591.0,,0.0,,ADM3,,CN,,,,,,,0,0,0,CN,10.0,localadmin,import,,,,Jingshan County,467
104,50104,120.46236,30.23344,Jingjiang,1027662,1805638.0,,0.0,,PPLA4,,CN,,,,,,,0,0,0,CN,10.0,locality,import,,,,Jingjiang,721
105,50105,106.25784,29.03188,Jiangjin Qu,1027663,1806348.0,,0.0,,ADM3,,CN,,,,,,,0,0,0,CN,10.0,localadmin,import,,,,Jiangjin District,695
106,50106,121.48333,31.25,Hongkou Qu,1027665,1808089.0,,799700.0,,ADM3,,CN,,,,,,,0,0,11,CN,10.0,localadmin,import,,,,Hongkou District,482
107,50107,118.6031,31.86612,Jiangning,1027666,1806287.0,,0.0,,PPLA4,,CN,,,,,,,0,0,0,CN,10.0,locality,import,,,,Jiangning,61
108,50108,116.7096,40.15652,Shunyi Qu,1028385,2034753.0,,636479.0,,ADM3,,CN,,,,,,,0,0,11,CN,10.0,localadmin,import,,,,Shunyi District,1516
109,50109,110.23535,41.65545,Baotou Shi,1028406,2038431.0,,0.0,,ADM2,,CN,,,,,,,0,0,0,CN,10.0,county,import,,baotou shi_county_CN,baotou shi_county_CN_110_42,List of administrative divisions of Inner Mongolia,129
110,50110,123.15139,45.43722,Baicheng Shi,1028407,2038567.0,,0.0,,ADM2,,CN,,,,,,,0,0,0,CN,10.0,county,import,,baicheng shi_county_CN,baicheng shi_county_CN_123_45,Jilin,2970
111,50111,106.51078,29.86406,Beibei Qu,1031887,1909732.0,,0.0,,ADM3,,CN,,,,,,,0,0,0,CN,10.0,localadmin,import,,,,Beibei District,474
112,50112,106.42833,28.49528,Sanchahe,1031957,1552093.0,,1770.0,,PPL,,CN,,,,,,,0,0,3,CN,10.0,locality,import,,,,"Fuyu, Jilin",323
113,50113,119.51361,26.23306,Donghu,1033432,1941830.0,,3360.0,,PPL,,CN,,,,,,,0,0,4,CN,10.0,locality,import,,,,Donghu,55
114,50114,119.53583,26.06139,Houyu,1033433,1941833.0,,5180.0,,PPL,,CN,,,,,,,0,0,5,CN,10.0,locality,import,,,,Mawei District,208
115,50115,119.61583,26.46917,Jitou,1033434,1941847.0,,1700.0,,PPL,,CN,,,,,,,0,0,3,CN,10.0,locality,import,,,,"Tangshi, Zhuzhou",147
116,50116,99.95536,26.76798,Yulong Naxizu Zizhixian,1046306,6642883.0,,0.0,,ADM3,,CN,,,,,,,0,0,0,CN,10.0,localadmin,import,,,,Yulong Naxi Autonomous County,68
117,50117,121.68753,29.9695,Zhaobaoshan,559061,1784647.0,,61979.0,,PPLA3,,CN,,,,,,,0,0,8,CN,10.0,locality,import,,,,Zhaobao Mountain,250
118,50118,113.85,27.61667,Pingxiang,561237,1798654.0,,372123.0,,PPL,,CN,,,,,,,0,0,11,CN,10.0,locality,import,,,,Pingxiang,557
119,50119,113.4,30.38333,Xiantao,136362,1790371.0,,239406.0,,PPL,,CN,,,,,,,0,0,12,CN,10.0,locality,import,,,,Xiantao,179
120,50120,113.9156,22.49359,Shekou,136460,1795708.0,,0.0,,PPLA4,,CN,,,,,,,0,0,6,CN,10.0,locality,import,,,,Shekou,696
121,50121,116.72429,24.72365,Fengcheng,136755,1811418.0,,0.0,,PPLA3,,CN,,,,,,,0,0,5,CN,10.0,locality,import,,,,Fengcheng,47
122,50122,127.76082,45.84156,Bin’an,137822,2038288.0,,0.0,,PPLA4,,CN,,,,,,,0,0,5,CN,10.0,locality,import,,,,Osama bin Laden,13958
123,50123,120.85327,40.76432,Lianshan,274131,2036434.0,,313247.0,,PPLA3,,CN,,,,,,,0,0,12,CN,10.0,locality,import,,,,Lianshan,54
124,50124,119.40111,41.24,Lingyuan,274129,2036075.0,,91418.0,,PPL,,CN,,,,,,,0,0,11,CN,10.0,locality,import,,,,Lingyuan,256
125,50125,125.13583,42.90361,Liaoyuan,274130,2036109.0,,465249.0,,PPL,,CN,,,,,,,0,0,11,CN,10.0,locality,import,,,,Liaoyuan,677
126,50126,125.36667,41.26472,Huanren,274135,2036713.0,,66147.0,,PPL,,CN,,,,,,,0,0,9,CN,10.0,locality,import,,,,Huanren,30
127,50127,121.3118,31.29979,Nanxiang,1033157,1799674.0,,0.0,,PPLA4,,CN,,,,,,,0,0,6,CN,10.0,locality,import,,,,Nanxiang,218
128,50128,98.86667,39.98333,Jinta,1243095,1280943.0,,0.0,,PPLA3,,CN,,,,,,,0,0,5,CN,10.0,locality,import,,,,Jinta,17
129,50129,103.30639,26.37595,Jinzhong,1243395,1784337.0,,0.0,,PPLA3,,CN,,,,,,,0,0,5,CN,10.0,locality,import,,,,Jinzhong,215
130,50130,113.23134,22.67825,Xiaolan,1243425,1790113.0,,0.0,,PPLA4,,CN,,,,,,,0,0,7,CN,10.0,locality,import,,,,Xiaolan,647
131,50131,122.99111,39.70083,Zhuanghe,558953,1784055.0,,80384.0,,PPL,,CN,,,,,,,0,0,10,CN,10.0,locality,import,,,,Zhuanghe,751
132,50132,104.28,23.3687,Kaihua,562231,1804874.0,,64404.0,,PPLA3,,CN,,,,,,,0,0,9,CN,10.0,locality,import,,,,Kaihua County,169
133,50133,106.61333,23.89972,Baicheng,563992,1816269.0,,90603.0,,PPLA2,,CN,,,,,,,0,0,9,CN,10.0,locality,import,,,,Baicheng,784
134,50134,115.65,34.45,Shangqiu,846339,1783934.0,,181218.0,,PPL,,CN,,,,,,,0,0,12,CN,10.0,locality,import,,,,Shangqiu,1806
135,50135,117.55417,34.86472,枣庄,784211,1785453.0,2168332.0,183665.0,Town,PPL,山东省,CN,23424781.0,中國,,18.0,,1.0,0,1,12,CN,10.0,locality,import,,,,Zaozhuang,206
136,50136,113.81667,34.01667,许昌市,1306713,1788046.0,2172818.0,449258.0,Town,PPL,河南省,CN,23424781.0,中國,,,,,0,0,10,CN,10.0,locality,import,,,,Xuchang,589
138,50138,108.37089,30.81544,万,877331,1791748.0,2158443.0,188980.0,Town,PPL,重庆直辖市,CN,23424781.0,中國,407.0,407.0,82.0,2.0,6,5,11,CN,10.0,locality,import,,,,Wanning,197
139,50139,112.24472,30.30722,沙市,136462,1795816.0,2163869.0,498780.0,Town,PPL,湖北省,CN,23424781.0,中國,1250.0,1250.0,253.0,6.0,11,7,12,CN,10.0,locality,import,,,,Changsha,4298
140,50140,116.08167,34.79528,单城,946337,1795919.0,2167870.0,74459.0,Town,PPL,山东省,CN,23424781.0,中國,,9.0,,1.0,0,1,8,CN,10.0,locality,import,,,,List of township-level divisions of Heilongjiang,7948
141,50141,113.88333,29.71667,蒲圻市,274059,1798473.0,2163880.0,132891.0,Town,PPL,湖北省,CN,23424781.0,中國,,3.0,,1.0,0,1,10,CN,10.0,locality,import,,,,List of cities in China,698
142,50142,106.68611,35.53917,平凉市,274060,1798760.0,2145615.0,108156.0,Town,PPL,甘肃省,CN,23424781.0,中國,,1.0,,1.0,0,1,10,CN,10.0,locality,import,,,,Pingliang,350
143,50143,103.20639,35.60028,临夏市,1353795,1803331.0,2145614.0,202402.0,Town,PPL,甘肃省,CN,23424781.0,中國,209.0,209.0,42.0,1.0,4,4,11,CN,10.0,locality,import,,,,Linxia City,2615
144,50144,120.71361,36.97583,莱阳市,136628,1804586.0,2168381.0,169594.0,Town,PPL,山东省,CN,23424781.0,中國,,11.0,,1.0,0,1,10,CN,10.0,locality,import,,,,Laiyang,84
145,50145,104.90639,25.09617,兴义市,1206233,1807566.0,2146722.0,0.0,Town,PPL,贵州省,CN,23424781.0,中國,68.0,68.0,14.0,1.0,2,2,11,CN,10.0,locality,import,,,,"Xingyi, Guizhou",146
146,50146,121.44278,28.68028,椒江,136698,1809061.0,2132576.0,470804.0,Town,PPL,浙江省,CN,23424781.0,中國,,3.0,,1.0,0,1,12,CN,10.0,locality,import,,,,Jiaojiang District,294
147,50147,129.5,48.23333,新青区,961036,2033667.0,2141091.0,55415.0,Town,PPL,黑龙江省,CN,23424781.0,中國,,1.0,,1.0,0,1,8,CN,10.0,locality,import,,,,Xinqing District,52
148,50148,127.08333,47.25,Suileng,571188,2034651.0,,57124.0,,PPL,,CN,,,,,,,0,0,8,CN,10.0,locality,import,,,,Suiling County,74
149,50149,126.08333,46.68333,Qinggang,274123,2035325.0,,64182.0,,PPL,,CN,,,,,,,0,0,8,CN,10.0,locality,import,,,,Qinggang County,83
150,50150,126.05611,42.94222,磐石,274124,2035511.0,2138146.0,80200.0,Town,PPL,吉林省,CN,23424781.0,中國,,1.0,,1.0,0,1,8,CN,10.0,locality,import,,,,Panshi,117
151,50151,124.83333,48.48333,Nehe,274126,2035610.0,,108253.0,,PPL,,CN,,,,,,,0,0,9,CN,10.0,locality,import,,,,Nehe,73
152,50152,125.71717,42.24007,柳河县,274127,2036033.0,12685651.0,66975.0,LocalAdmin,PPLA3,吉林省,CN,23424781.0,中國,1.0,1.0,1.0,1.0,1,1,8,CN,10.0,localadmin,import,,,,Liuhe County,83
153,50153,130.28333,45.3,Linkou,274128,2036066.0,,77754.0,,PPL,,CN,,,,,,,0,0,8,CN,10.0,locality,import,,,,Linkou,76
154,50154,126.08333,47.58333,Baiquan,274147,2038541.0,,70472.0,,PPL,,CN,,,,,,,0,0,8,CN,10.0,locality,import,,,,Baiquan County,185
155,50155,103.29521,36.591,Yongdeng Xian,275226,1786366.0,,0.0,,ADM3,,CN,,,,,,,0,0,0,CN,10.0,localadmin,import,,,,List of administrative divisions of Gansu,122
156,50156,121.4623,31.20925,Luwan Qu,846459,1801694.0,,0.0,,ADM3,,CN,,,,,,,0,0,0,CN,10.0,localadmin,import,,,,Luwan District,310
