,Unnamed: 0,fct:id,nyt:id,wof:id,dbp:id,iata:code,faa:code,gn:id,wd:id,fips:code,fb:id,mzb:id,icao:code,wk:page,gp:id,loc:id,qs:id,oa:id,tgn:id,link,wk_page_id
25013,66376,,,101729983.0,,,,5815599.0,Q917589,5377665.0,,,,"West Richland, Washington",2517642.0,,189045.0,,,,
25014,66378,,,101736671.0,,,,6137322.0,Q3461668,,,,,"Saint-Adelphe, Quebec",23396488.0,,1095645.0,,,,
25015,66379,,,101758533.0,,,,2783274.0,Q179249,,,,,Zemst,979147.0,,1145654.0,,,,
25016,66380,,,101758535.0,,,,2783913.0,Q2638828,,,,,Weerde,978751.0,,1072576.0,,,,
25017,66383,,,101729985.0,,,,5807487.0,Q543792,5356450.0,,,,"Prosser, Washington",,,280194.0,,,,
25018,66385,0a579d68-8f76-11e1-848f-cfd5bf3ef515,,101759923.0,,,,2997965.0,Q383391,,,,,Locmaria-Plouzané,608332.0,,1156748.0,,,,
25019,66386,0a527068-8f76-11e1-848f-cfd5bf3ef515,,101759925.0,,,,2986674.0,Q383277,,,,,Plougastel-Daoulas,616992.0,,1342338.0,,,,
25020,66387,0a50c880-8f76-11e1-848f-cfd5bf3ef515,,101759927.0,,,,3021747.0,Q6912991,,,,,Morningside High School,588503.0,,1042287.0,,,http://en.wikipedia.org/wiki/Morningside_High_School,12584814.0
25021,66388,0a51b2ae-8f76-11e1-848f-cfd5bf3ef515,,101759929.0,,,,2997616.0,Q495647,,,,,Loperhet,608618.0,,144196.0,,,,
25022,66390,0a558ec4-8f76-11e1-848f-cfd5bf3ef515,,101759933.0,,,,3021328.0,Q221287,,,,,Dirinon,588797.0,,144678.0,,,,
25023,66391,0a5594c8-8f76-11e1-848f-cfd5bf3ef515,,101759935.0,,,,2976730.0,Q5449282,,,,,Filtvet,627160.0,,143376.0,,,http://en.wikipedia.org/wiki/Filtvet,3618321.0
25024,66392,0a571528-8f76-11e1-848f-cfd5bf3ef515,,101759937.0,,,,2977390.0,Q389304,,,,,Tresnuraghes,626547.0,,143405.0,,,http://en.wikipedia.org/wiki/Tresnuraghes,6824903.0
25025,66393,0a566308-8f76-11e1-848f-cfd5bf3ef515,,101759939.0,,,,2986685.0,Q622457,,,,,Plouénan,616983.0,,143765.0,,,,
25026,66394,0a506fac-8f76-11e1-848f-cfd5bf3ef515,,101759941.0,,,,3014304.0,Q475506,,,,,Guiclan,594015.0,,329390.0,,,,
25027,66395,0a5301ae-8f76-11e1-848f-cfd5bf3ef515,,101754941.0,,,,2992537.0,Q230365,,,,,Montgermont,612664.0,,336275.0,,,,
25028,66396,0a519a80-8f76-11e1-848f-cfd5bf3ef515,,101754943.0,,,,2979619.0,Q59236,,,,,Monsampietro Morico,624480.0,,455315.0,,,http://en.wikipedia.org/wiki/Monsampietro_Morico,6734875.0
25029,66397,,,101738525.0,,,,6049268.0,Q3217100,,,,,"Landrienne, Quebec",,,,,,,
25030,66398,0a546d0a-8f76-11e1-848f-cfd5bf3ef515,,101759943.0,,,,3028667.0,Q459642,,,,,Carantec,583026.0,,1339971.0,,,,
25031,66399,0a544410-8f76-11e1-848f-cfd5bf3ef515,,101754947.0,,,,3026842.0,Q216863,,,,,Chantepie,584496.0,,862555.0,,,,
25032,66401,0a508e38-8f76-11e1-848f-cfd5bf3ef515,,101759945.0,,,,2973303.0,Q328746,,,,,Taulé,628115.0,,143270.0,,,,
25033,66402,,,101738527.0,,,,6137618.0,Q3461990,,,,,"Saint-Clet, Quebec",,,,,,,
25034,66403,0a51d2de-8f76-11e1-848f-cfd5bf3ef515,,101759947.0,,,,2976791.0,Q333614,,,,,Saint-Thégonnec,627105.0,,482918.0,,,,
25035,66404,0a5222c0-8f76-11e1-848f-cfd5bf3ef515,,101759951.0,,,,2986645.0,Q495496,,,,,Plounéour-Ménez,617020.0,,355931.0,,,,
25036,66405,0a425106-8f76-11e1-848f-cfd5bf3ef515,,101761413.0,,,,3032518.0,Q22754,,,,,Bitche,580048.0,,1339525.0,,,,
25037,66406,0a57c356-8f76-11e1-848f-cfd5bf3ef515,,101761415.0,,,,2997947.0,Q476066,,,,,Locquirec,608382.0,,891905.0,,,,
25038,66407,,,101736673.0,,,,5923882.0,Q2978982,,,,,"Clerval, Quebec",,,,,,,
25039,66408,0a562fa0-8f76-11e1-848f-cfd5bf3ef515,,101761417.0,,,,2998574.0,Q474848,,,,,Hôpital-Camfrout,596606.0,,1249758.0,,,,
25040,66409,0a51ed6e-8f76-11e1-848f-cfd5bf3ef515,,101761419.0,,,,2997897.0,Q475587,,,,,Logonna-Daoulas,608411.0,,144213.0,,,,
25041,66410,0a543cc2-8f76-11e1-848f-cfd5bf3ef515,,101761421.0,,,,3021349.0,Q221300,,,,,Dinéault,588780.0,,1226419.0,,,,
25042,66411,0a54be2c-8f76-11e1-848f-cfd5bf3ef515,,101761423.0,,,,2984835.0,Q221274,,,,,Quéménéven,618516.0,,1230929.0,,,,
25043,66412,0a57a240-8f76-11e1-848f-cfd5bf3ef515,,101761427.0,,,,2985788.0,Q226416,,,,,Poullan-sur-Mer,617712.0,,343440.0,,,,
25044,66416,0a51a4e4-8f76-11e1-848f-cfd5bf3ef515,,101761433.0,,,,3014403.0,Q431567,,,,,Guengat,593946.0,,884187.0,,,,
25045,66417,0a552e20-8f76-11e1-848f-cfd5bf3ef515,,101761435.0,,,,2973858.0,Q1653820,,,,,Matarrubia,622699.0,,143295.0,,,http://en.wikipedia.org/wiki/Matarrubia,13173721.0
25046,66418,,,101737523.0,,,,6075931.0,Q3318220,,,,,"Moffet, Quebec",,,,,,,
25047,66419,0a50ff58-8f76-11e1-848f-cfd5bf3ef515,,101761437.0,,,,2985787.0,Q495478,,,,,Poullaouen,617713.0,,1329770.0,,,,
25048,66420,0a578a4e-8f76-11e1-848f-cfd5bf3ef515,,101761439.0,,,,3029068.0,Q383363,,,,,Camaret-sur-Mer,582739.0,,976892.0,,,,
25049,66421,0a51fd9a-8f76-11e1-848f-cfd5bf3ef515,,101761441.0,,,,3022242.0,Q218058,,,,,Crozon,588087.0,,243813.0,,,,
25050,66434,,,101758541.0,,,,2788506.0,Q908546,,,,,Puurs,975950.0,,806231.0,,,,
25051,66437,0a520e70-8f76-11e1-848f-cfd5bf3ef515,,101761449.0,,,,2986260.0,Q602550,,,,,Pont-de-Buis-lès-Quimerch,617338.0,,1166200.0,,,,
25052,66438,0a5256f0-8f76-11e1-848f-cfd5bf3ef515,,101761451.0,,,,2986710.0,Q210660,,,,,Plomodiern,616960.0,,247531.0,,,,
25053,66440,0a526410-8f76-11e1-848f-cfd5bf3ef515,,101761455.0,,,,3026262.0,Q202374,,,,,Châteaulin,584956.0,,426176.0,,,,
25054,66442,0a54c6ec-8f76-11e1-848f-cfd5bf3ef515,,101754949.0,,,,3029713.0,Q216837,,,,,Bruz,582240.0,,862383.0,,,,
25055,66443,0a5322f6-8f76-11e1-848f-cfd5bf3ef515,,101761459.0,,,,2986706.0,Q471095,,,,,Plonévez-Porzay,616964.0,,1230656.0,,,,
25056,66445,0a57d242-8f76-11e1-848f-cfd5bf3ef515,,101754951.0,,,,6620097.0,Q216883,,,,,Pont-Péan,15002970.0,,1149745.0,,,,
25057,66446,0a50fae4-8f76-11e1-848f-cfd5bf3ef515,,101761463.0,,,,2986724.0,Q390901,,,,,Plogoff,616949.0,,143779.0,,,,
25058,66448,0a55150c-8f76-11e1-848f-cfd5bf3ef515,,101761465.0,,,,2986267.0,Q512273,,,,,Corozal District,617330.0,,216813.0,,,http://en.wikipedia.org/wiki/Corozal_District,172781.0
25059,66450,0a50c970-8f76-11e1-848f-cfd5bf3ef515,,101754953.0,,,,3026465.0,Q548367,,,,,Chartres-de-Bretagne,584775.0,,976928.0,,,,
25060,66453,,,101738535.0,,,,6138258.0,Q3462193,,,,,"Saint-Fulgence, Quebec",1491.0,,160385.0,,,,
25061,66454,0a567b4a-8f76-11e1-848f-cfd5bf3ef515,,101759955.0,,,,2986676.0,Q166941,,,,,Plougasnou,616991.0,,1342339.0,,,,
25062,66455,0a572fc2-8f76-11e1-848f-cfd5bf3ef515,,101761469.0,,,,2986747.0,Q478231,,,,,Pleyben,616930.0,,490466.0,,,,
25063,66456,0a51df7c-8f76-11e1-848f-cfd5bf3ef515,,101759957.0,,,,2986633.0,Q219128,,,,,Plourin-lès-Morlaix,617032.0,,693637.0,,,,
25064,66457,0a555422-8f76-11e1-848f-cfd5bf3ef515,,101761471.0,,,,2986707.0,Q221266,,,,,Plonévez-du-Faou,616963.0,,184056.0,,,,
25065,66458,,,101729987.0,,,,5799610.0,Q844033,5335275.0,,,,"Kennewick, Washington",2431572.0,,274829.0,,,,
25066,66460,,,101729989.0,,,,5786990.0,Q1504090,5305560.0,,,,"Benton City, Washington",2362790.0,,483710.0,,,,
25067,66461,0a65af34-8f76-11e1-848f-cfd5bf3ef515,,101754955.0,,,,2979415.0,Q535371,,,,,Saint-Jacques-de-la-Lande,624667.0,,,,,,
25068,66462,0a5713fc-8f76-11e1-848f-cfd5bf3ef515,,101761473.0,,,,3026234.0,Q381275,,,,,Châteauneuf-du-Faou,584977.0,,1317708.0,,,,
25069,66474,,,421185607.0,,,,2412778.0,Q1188137,,,,,Kuntaur,1483213.0,,1035500.0,,,,
25070,66478,,,421185613.0,,,,2473163.0,Q3178321,,,,,Sbikha,1441907.0,,1035876.0,,,,
25071,66480,,,421185617.0,,,,2473788.0,Q3069035,,,,,Fernana,1441751.0,,1035895.0,,,,
25072,66481,0a5665ec-8f76-11e1-848f-cfd5bf3ef515,,101754957.0,,,,2989915.0,Q1021786,,,,,Noyal-Châtillon-sur-Seiche,614667.0,,24060.0,,,,
25073,66482,,,421185619.0,,,,2482390.0,Q1884982,,,,,Saoula,1257210.0,,1035937.0,,,,
25074,66484,0a533606-8f76-11e1-848f-cfd5bf3ef515,,101754959.0,,,,3015601.0,Q328777,,,,,Gouesnou,593203.0,,144471.0,,,,
25075,66485,,,421185623.0,,,,2483968.0,Q982735,,,,,Ras El Aioun,1257094.0,,1035953.0,,,,
25076,66486,,,421185625.0,,,,2485633.0,Q941199,,,,,Oued El Alleug,1256591.0,,1035956.0,,,,
25077,66490,083a56ba-8f76-11e1-848f-cfd5bf3ef515,,101754961.0,,,,2511401.0,Q54898,,,,,San Cristóbal de La Laguna,763574.0,,221775.0,,,,
25078,66493,,,421185637.0,,,,3665657.0,Q735378,,,,,Yumbo,368246.0,,899375.0,,,,
25079,66496,,,421185641.0,,,,2491042.0,Q764741,,,,,Larbaâ Nath Irathen,1255257.0,,1035980.0,,,,
25080,66498,,,421185643.0,,,,2498766.0,Q3049676,,,,,El Achir,1254356.0,,1036006.0,,,,
25081,66499,,,421185647.0,,,,2503181.0,Q2344308,,,,,Boufarik,1253707.0,,1036032.0,,,,
25082,66500,,,421185649.0,,,,2504581.0,Q80408,,,,,Béni Saf,1253383.0,,1036043.0,,,,
25083,66501,,,421185651.0,,,,2505854.0,Q59579,,,,,Bab Ezzouar,1253199.0,,1036047.0,,,,
25084,66504,,,421185653.0,,,,2508119.0,Q740498,,,,,Aïn El Turk,56123361.0,,1036063.0,,,,
25085,66509,,,421185659.0,,,,3864851.0,Q806249,,,,,Banda del Río Salí,466900.0,,899622.0,,,,
25086,66510,,,101738537.0,,,,6138276.0,Q3462366,,,,,"Saint-Gédéon, Quebec",,,1053571.0,,,,
25087,66511,,,421185661.0,,,,3436642.0,Q2410864,,,,,Ybycuí,379274.0,,899668.0,,,,
25088,66513,,,421185665.0,,,,3436674.0,Q2638696,,,,,Yaguarón,379273.0,,899669.0,,,,
25089,66514,,,421185667.0,,,,3436776.0,Q1779583,,,,,"Trinidad, Paraguay",379277.0,,899670.0,,,,
25090,66515,,,421185669.0,,,,2539134.0,Q785945,,,,,Oulad Teima,1539139.0,,1036582.0,,,,
25091,66516,,,421185671.0,,,,2571039.0,Q623298,,,,,Pujehun,1423364.0,,1036671.0,,,,
25092,66522,,,421185675.0,,,,3934233.0,Q3825557,,,,,Nuñoa District,419060.0,,899845.0,,,,
25093,66527,,,421185687.0,,,,7034204.0,Q4808732,,,,,Assender Glacier,22723187.0,,900215.0,,,http://en.wikipedia.org/wiki/Assender_Glacier,16491428.0
25094,66536,,,421185701.0,,,,3845254.0,Q3843526,,,,,Maimará,467305.0,,900424.0,,,,
25095,66537,,,421185703.0,,,,2494962.0,Q3125565,,,,,Hadjout,1254906.0,,900432.0,,,,
25096,66545,12b03696-8f76-11e1-848f-cfd5bf3ef515,,101756851.0,,,,2525628.0,Q27000,,,,,Bagheria,710524.0,,140498.0,,,,
25097,66546,12b32eaa-8f76-11e1-848f-cfd5bf3ef515,,101756855.0,,,,2524765.0,Q497078,,,,,Ficarazzi,715431.0,,278854.0,,,,
25098,66549,0a539560-8f76-11e1-848f-cfd5bf3ef515,,101762371.0,,,,2992998.0,Q162569,,,,,Montauban-de-Bretagne,612307.0,,199091.0,,,,
25099,66550,0a5685a4-8f76-11e1-848f-cfd5bf3ef515,,101762373.0,,,,2982977.0,Q94950,,,,,Medjugorje,619877.0,,1041086.0,,,http://en.wikipedia.org/wiki/Medjugorje,355166.0
25100,66551,0a55d438-8f76-11e1-848f-cfd5bf3ef515,,101761475.0,,,,3013026.0,Q381308,,,,,Huelgoat,595032.0,,490298.0,,,,
25101,66554,0846b40a-8f76-11e1-848f-cfd5bf3ef515,,101754973.0,,,,3127161.0,Q12824,,,,,Cabrera de Mar,779217.0,,507001.0,,,,
25102,66555,0a50489c-8f76-11e1-848f-cfd5bf3ef515,,101761477.0,,,,3028603.0,Q576906,,,,,Mount Mageik,583072.0,,247470.0,,,http://en.wikipedia.org/wiki/Mount_Mageik,1416598.0
25103,66556,036921ca-8f76-11e1-848f-cfd5bf3ef515,,101758549.0,,,,2803026.0,Q12901,,,,,Assenede,966658.0,,507158.0,,,,
25104,66559,0a4077d2-8f76-11e1-848f-cfd5bf3ef515,,101760379.0,,,,2975088.0,Q126668,,,,,Senlis,621749.0,,435156.0,,,,
25105,66561,0a428d74-8f76-11e1-848f-cfd5bf3ef515,,101760383.0,,,,2986965.0,Q1337799,,,,,Plailly,616763.0,,455158.0,,,,
25106,66563,0a49846c-8f76-11e1-848f-cfd5bf3ef515,,101760385.0,,,,2970018.0,Q815701,,,,,Verberie,630632.0,,143184.0,,,,
25107,66567,0a492922-8f76-11e1-848f-cfd5bf3ef515,,101760387.0,,,,3033010.0,Q737451,,,,,Béthisy-Saint-Pierre,579662.0,,211292.0,,,,
25108,66568,0842ca5c-8f76-11e1-848f-cfd5bf3ef515,,101754985.0,,,,3109364.0,Q13456,,,,,Sarrià de Ter,774203.0,,979203.0,,,,
25109,66569,12b50586-8f76-11e1-848f-cfd5bf3ef515,,101756859.0,,,,2524085.0,Q207448,,,,,Monreale,718599.0,,1167647.0,,,,
25110,66570,0a46891a-8f76-11e1-848f-cfd5bf3ef515,,101760389.0,,,,3033011.0,Q1098924,,,,,Béthisy-Saint-Martin,579661.0,,494710.0,,,,
25111,66574,083b10b4-8f76-11e1-848f-cfd5bf3ef515,,101754989.0,,,,3119153.0,Q386306,,,,,Lardero,764470.0,,564008.0,,,,
25112,66575,0a4121fa-8f76-11e1-848f-cfd5bf3ef515,,101760391.0,,,,2990958.0,Q753495,,,,,Nanteuil-le-Haudouin,613867.0,,144003.0,,,,
25113,66576,,,421183887.0,,,,7052669.0,Q2670884,,,,,Ishkashim District,56000476.0,,985873.0,,,,
25114,66578,0a457066-8f76-11e1-848f-cfd5bf3ef515,,101760393.0,,,,3030604.0,Q1161258,,,,,Mount Robson,581554.0,,254346.0,,,http://en.wikipedia.org/wiki/Mount_Robson,350633.0
25115,66579,,,421183891.0,,,,7647525.0,Q15623578,,,,,Tboung Khmum Province,56063245.0,,985880.0,,,,
25116,66580,0a52e264-8f76-11e1-848f-cfd5bf3ef515,,101760395.0,,,,2977397.0,Q53386,,,,,Treppo Grande,626541.0,,341310.0,,,http://en.wikipedia.org/wiki/Treppo_Grande,6719068.0
25117,66590,,,85786273.0,,,,2653767.0,Q3183509,,,,,"Carlton, South Yorkshire",15188.0,,1082076.0,,,,
25118,66591,0a62dea8-8f76-11e1-848f-cfd5bf3ef515,,101763295.0,,,,2988942.0,Q1378013,,,,,Outarville,615394.0,,143877.0,,,,
25119,66592,,,421184355.0,,,,412231.0,Q8052371,,,,,Yenkit,55926988.0,,995557.0,,,,
25120,66593,0a56c8de-8f76-11e1-848f-cfd5bf3ef515,,101766043.0,,,,3038520.0,Q1115712,,,,,Aigrefeuille-sur-Maine,575513.0,,183063.0,,,,
25121,66596,0a552dbc-8f76-11e1-848f-cfd5bf3ef515,,101766045.0,,,,2984038.0,Q588056,,,,,Remouillé,619131.0,,143658.0,,,,
25122,66597,,,85786279.0,,,,2653745.0,Q1009763,,,,,Carmunnock,15216.0,,1037143.0,,,,
25123,66602,0a5711a4-8f76-11e1-848f-cfd5bf3ef515,,101766047.0,,,,2978670.0,Q1065508,,,,,Saint-Lumine-de-Clisson,625359.0,,978291.0,,,,
25124,66604,,,102523121.0,,NUL,,5870458.0,Q3015963,,,,PANU,Nulato Airport,29388568.0,,,,,,
25125,66609,0a53f8f2-8f76-11e1-848f-cfd5bf3ef515,,101762377.0,,,,3008140.0,Q1063099,,,,,La Mézière,599084.0,,1042000.0,,,,
25126,66615,0a602ff0-8f76-11e1-848f-cfd5bf3ef515,,101766049.0,,,,2976679.0,Q1169940,,,,,Saint-Viâtre,627210.0,,94299.0,,,,
25127,66619,0a5efd1a-8f76-11e1-848f-cfd5bf3ef515,,101766053.0,,,,2989495.0,Q752907,,,,,Onzain,615005.0,,902769.0,,,,
25128,66620,0a634398-8f76-11e1-848f-cfd5bf3ef515,,101766055.0,,,,2975270.0,Q1170052,,,,,Seigy,621617.0,,339380.0,,,,
25129,66621,0a5ebd50-8f76-11e1-848f-cfd5bf3ef515,,101766057.0,,,,3026056.0,Q1135644,,,,,Châtillon-sur-Cher,585107.0,,198057.0,,,,
25130,66623,0a57b302-8f76-11e1-848f-cfd5bf3ef515,,101762385.0,,,,2976846.0,Q2040661,,,,,Borkenes,627052.0,,1040797.0,,,http://en.wikipedia.org/wiki/Borkenes,1342178.0
25131,66636,0a558b9a-8f76-11e1-848f-cfd5bf3ef515,,101762387.0,,,,2981591.0,Q244216,,,,,Canzo,623068.0,,1345418.0,,,http://en.wikipedia.org/wiki/Canzo,4707029.0
25132,66640,,,101758553.0,,,,2963152.0,Q2589436,,,,,Kinsealy,,,6.0,,,,
25133,66644,,,85904061.0,,,,1260692.0,Q1752584,,,,,Pallavaram,2295270.0,,131436.0,,,,
25134,66647,,,85904063.0,,,,1465594.0,Q1701113,,,,,Madhavaram,2295282.0,,1310193.0,,,,
25135,66651,0715bc3e-8f76-11e1-848f-cfd5bf3ef515,,101764347.0,,,,2932924.0,Q158523,,,,,Ehingen,646774.0,,905816.0,,,,
25136,66654,0715d0fc-8f76-11e1-848f-cfd5bf3ef515,,101765235.0,,,,2858811.0,Q544761,,,,,Oberteuringen,682417.0,,878087.0,,,,
25137,66656,0737d8e6-8f76-11e1-848f-cfd5bf3ef515,,101765237.0,,,,2950130.0,Q507274,,,,,Bermatingen,638255.0,,865552.0,,,,
25138,66673,0a5f6cf0-8f76-11e1-848f-cfd5bf3ef515,,101763301.0,,,,2988374.0,Q13031,,,,,Dalcahue,615797.0,,1230428.0,,,http://en.wikipedia.org/wiki/Dalcahue,4966292.0
25139,66675,,,85786301.0,,,,2653646.0,Q2220276,,,,,Carshalton,15287.0,,1127221.0,,,,
25140,66677,0a5e7aa2-8f76-11e1-848f-cfd5bf3ef515,,101763303.0,,,,3036694.0,Q706912,,,,,Artenay,576786.0,,1042745.0,,,,
25141,66678,,,421183911.0,,,,293426.0,Q168176,,,,,Tamra,1968010.0,,1301842.0,,,,
25142,66681,,,85786309.0,,,,2653608.0,Q4776329,,,,,Castle Bromwich,15333.0,,219431.0,,,,
25143,66683,0a60ebb6-8f76-11e1-848f-cfd5bf3ef515,,101763307.0,,,,3034429.0,Q1167865,,,,,Bazoches-les-Gallerandes,578532.0,,145026.0,,,,
25144,66688,0a612112-8f76-11e1-848f-cfd5bf3ef515,,101763309.0,,,,3036590.0,Q1168009,,,,,Aschères-le-Marché,576864.0,,197684.0,,,,
25145,66697,0a5ea5ae-8f76-11e1-848f-cfd5bf3ef515,,101763313.0,,,,2997371.0,Q169343,,,,,Loury,608791.0,,144189.0,,,,
25146,66704,,,85786345.0,,,,2653516.0,Q305029,,,,,Catford,15409.0,,453529.0,,,,
25147,66707,,,85786351.0,,,,2653513.0,Q5052163,,,,,Cathcart,15414.0,,1165187.0,,,,
25148,66721,,,85786369.0,,,,2653473.0,Q2300996,,,,,"Caversham, Berkshire",15470.0,,240938.0,,,,
25149,66723,0a61f3d0-8f76-11e1-848f-cfd5bf3ef515,,101766059.0,,,,2985177.0,Q752901,,,,,Pruniers-en-Sologne,618204.0,,1041232.0,,,,
25150,66725,0a5604e4-8f76-11e1-848f-cfd5bf3ef515,,101760401.0,,,,3023947.0,Q1003409,,,,,Condé-sur-Vire,586762.0,,1042340.0,,,,
25151,66727,0a57cac2-8f76-11e1-848f-cfd5bf3ef515,,101760403.0,,,,3030405.0,Q268062,,,,,Bréhal,581710.0,,324408.0,,,,
25152,66730,0a62c80a-8f76-11e1-848f-cfd5bf3ef515,,101766061.0,,,,2992047.0,Q633743,,,,,Montrichard,613082.0,,906967.0,,,,
25153,66732,0a634870-8f76-11e1-848f-cfd5bf3ef515,,101766063.0,,,,3025006.0,Q1135459,,,,,Chouzy-sur-Cisse,585963.0,,1225896.0,,,,
25154,66733,0a6117f8-8f76-11e1-848f-cfd5bf3ef515,,101766065.0,,,,2986149.0,Q266148,,,,,Pontlevoy,617465.0,,1342361.0,,,,
25155,66734,0a654bac-8f76-11e1-848f-cfd5bf3ef515,,101766067.0,,,,3027625.0,Q582924,,,,,Chailles,583848.0,,144868.0,,,,
25156,66742,0a551ca0-8f76-11e1-848f-cfd5bf3ef515,,101760407.0,,,,3016474.0,Q1071338,,,,,Gavray,592530.0,,144488.0,,,,
25157,66759,,,101786543.0,,,,3208348.0,Q548650,,,,,Kammlach,,,581857.0,,,,
25158,66763,,,101786545.0,,,,2953313.0,Q504579,,,,,Bad Wörishofen,636532.0,,142873.0,,,,
25159,66764,,,421186391.0,,,,3584212.0,Q1154537,,,,,Olocuilta,79184.0,,1340860.0,,,,
25160,66765,,,101786547.0,,,,2956657.0,Q2509021,,,,,Den Bommel,,,579973.0,,,http://en.wikipedia.org/wiki/Den_Bommel,4219804.0
25161,66766,,,421186393.0,,,,3582918.0,Q1003568,,,,,Tonacatepeque,80106.0,,1340879.0,,,,
25162,66767,,,101786549.0,,,,2809578.0,Q553734,,,,,Wiedergeltingen,,,1038083.0,,,,
25163,66768,,,85904065.0,,,,1279064.0,Q584845,,,,,Alandur,2295344.0,,132578.0,,,,
25164,66770,,,85904067.0,,,,1268865.0,Q200019,,,,,Jodhpur,2295392.0,,9077.0,,,,
25165,66777,,,421185729.0,,,,1512339.0,Q384774,,,,,Yangiyo‘l,2272664.0,,1039917.0,,,,
25166,66778,,,421185731.0,,,,1566346.0,Q36497,,,,,Thái Bình,1252604.0,,1040327.0,,,,
25167,66779,,,85904075.0,,,,323962.0,Q4735767,,,,,Alsancak,2343537.0,,1066401.0,,,,
25168,66780,,,421185733.0,,,,3374848.0,Q13581467,,,,,Bofarreira,1310690.0,,1040453.0,,,,
25169,66781,,,101755545.0,,,,2802433.0,Q692168,,,,,Beersel,967026.0,,917350.0,,,,
25170,66782,,,85904077.0,,,,323933.0,Q682981,,,,,"Altındağ, Ankara",2343538.0,,263206.0,,,,
25171,66784,,,421185739.0,,,,194675.0,Q6359235,,,,,Kampi Ya Samaki,1527503.0,,1041304.0,,,,
25172,66786,,,421185741.0,,,,3440076.0,Q984836,,,,,Dr. Francisco Soca,468044.0,,1044724.0,,,,
25173,66787,,,101755547.0,,,,2792093.0,Q252203,,,,,"Lot, Belgium",973734.0,,114559.0,,,,
25174,66788,,,421185743.0,,,,1723066.0,Q54558,,,,,Bulakan,1165374.0,,1090103.0,,,,
25175,66792,,,421185747.0,,,,3356832.0,Q1013389,,,,,Henties Bay,1465018.0,,1044158.0,,,,
25176,66793,,,421185749.0,,,,3438822.0,Q1005030,,,,,Coronel Martínez,379233.0,,1044693.0,,,,
25177,66794,,,421185751.0,,,,3438872.0,Q2639179,,,,,Colonia Yguazú,377652.0,,1044695.0,,,,
25178,66795,,,101755551.0,,,,2792898.0,Q2135724,,,,,Lembeek,973239.0,,213320.0,,,,
25179,66797,,,421185755.0,,,,3439156.0,Q1043738,,,,,Carmen del Paraná,379231.0,,1044698.0,,,,
25180,66799,,,421185757.0,,,,3439163.0,Q1751129,,,,,Carayaó,379230.0,,1044699.0,,,,
25181,66804,,,101786555.0,,,,2842290.0,Q547116,,,,,Salgen,,,93133.0,,,,
25182,66806,,,421185761.0,,,,3439598.0,Q289379,,,,,Villa del Carmen,420098.0,,1044712.0,,,,
25183,66807,,,101764349.0,,,,3208313.0,Q515106,,,,,Balzheim,,,375232.0,,,,
25184,66808,,,421185763.0,,,,3439619.0,Q2093578,,,,,Vichadero,468117.0,,1044713.0,,,,
25185,66809,,,421185765.0,,,,3439652.0,Q1020369,,,,,"Velázquez, Uruguay",380869.0,,1044718.0,,,,
25186,66810,,,101764351.0,,,,2937164.0,Q206649,,,,,Dietenheim,644610.0,,1040035.0,,,,
